Model,Policy,Cycle,SOHPred
polynomial_mixed,80PER_3_6C,199,0.9806399265677415
polynomial_mixed,80PER_3_6C,200,0.980501590078474
polynomial_mixed,4_8C_80PER_4_8C,1,0.9981552178439297
polynomial_mixed,4_8C_80PER_4_8C,2,0.9981975251729692
polynomial_mixed,4_8C_80PER_4_8C,3,0.9982387349291585
polynomial_mixed,4_8C_80PER_4_8C,4,0.9982788471124975
polynomial_mixed,4_8C_80PER_4_8C,5,0.9983178617229862
polynomial_mixed,4_8C_80PER_4_8C,6,0.9983557787606244
polynomial_mixed,4_8C_80PER_4_8C,7,0.9983925982254125
polynomial_mixed,4_8C_80PER_4_8C,8,0.9984283201173502
polynomial_mixed,4_8C_80PER_4_8C,9,0.9984629444364376
polynomial_mixed,4_8C_80PER_4_8C,10,0.9984964711826747
polynomial_mixed,4_8C_80PER_4_8C,11,0.9985289003560615
polynomial_mixed,4_8C_80PER_4_8C,12,0.9985602319565979
polynomial_mixed,4_8C_80PER_4_8C,13,0.9985904659842842
polynomial_mixed,4_8C_80PER_4_8C,14,0.9986196024391201
polynomial_mixed,4_8C_80PER_4_8C,15,0.9986476413211056
polynomial_mixed,4_8C_80PER_4_8C,16,0.9986745826302409
polynomial_mixed,4_8C_80PER_4_8C,17,0.9987004263665258
polynomial_mixed,4_8C_80PER_4_8C,18,0.9987251725299604
polynomial_mixed,4_8C_80PER_4_8C,19,0.9987488211205447
polynomial_mixed,4_8C_80PER_4_8C,20,0.9987713721382788
polynomial_mixed,4_8C_80PER_4_8C,21,0.9987928255831626
polynomial_mixed,4_8C_80PER_4_8C,22,0.998813181455196
polynomial_mixed,4_8C_80PER_4_8C,23,0.9988324397543792
polynomial_mixed,4_8C_80PER_4_8C,24,0.998850600480712
polynomial_mixed,4_8C_80PER_4_8C,25,0.9988676636341944
polynomial_mixed,4_8C_80PER_4_8C,26,0.9988836292148267
polynomial_mixed,4_8C_80PER_4_8C,27,0.9988984972226085
